"left daughter","right daughter","split var","split point","status","prediction"
2,3,"hair_care",0.0263157894736842,1,NA
4,5,"actdur",49.5,1,NA
6,7,"nearesttag.home_goods_store",0.5,1,NA
8,9,"pharmacy",0.054093567251462,1,NA
10,11,"school",0.0954545454545455,1,NA
12,13,"arrival_time",913.5,1,NA
14,15,"actdur",9,1,NA
16,17,"notag",0.5,1,NA
18,19,"shopping_mall",0.0263157894736842,1,NA
20,21,"worker",0.5,1,NA
22,23,"place_of_worship",0.0611111111111111,1,NA
24,25,"arrival_time",706.5,1,NA
26,27,"arrival_time",1715.5,1,NA
28,29,"health",0.150375939849624,1,NA
30,31,"tripnum",7.5,1,NA
32,33,"finance",0.0571895424836601,1,NA
34,35,"Bike",0.5,1,NA
36,37,"nearesttag.hospital",0.5,1,NA
38,39,"liquor_store",0.0277777777777778,1,NA
40,41,"currstudent",0.5,1,NA
42,43,"nearesttag.none",0.5,1,NA
44,45,"actdur",268.5,1,NA
46,47,"actdur",325,1,NA
48,49,"actdur",28.5,1,NA
50,51,"pharmacy",0.119298245614035,1,NA
52,53,"insurance_agency",0.0263157894736842,1,NA
54,55,"nearesttag.bar",0.5,1,NA
0,0,NA,0,-1,"Other personal business"
56,57,"general_contractor",0.0263157894736842,1,NA
58,59,"restaurant",0.0263157894736842,1,NA
0,0,NA,0,-1,"Other personal business"
60,61,"meal_takeaway",0.0263157894736842,1,NA
62,63,"nearesttag.school",0.5,1,NA
64,65,"worker",0.5,1,NA
0,0,NA,0,-1,"Social/recreation/entertainment/community"
66,67,"actdur",5.5,1,NA
68,69,"Tuesday",0.5,1,NA
70,71,"cafe",0.0263157894736842,1,NA
72,73,"Tuesday",0.5,1,NA
74,75,"pet_store",0.0263157894736842,1,NA
76,77,"bank",0.0263157894736842,1,NA
78,79,"place_of_worship",0.0741758241758241,1,NA
80,81,"arrival_time",814,1,NA
82,83,"veterinary_care",0.0555555555555555,1,NA
84,85,"restaurant",0.183333333333334,1,NA
86,87,"currstudent",0.5,1,NA
88,89,"nearesttag.school",0.5,1,NA
90,91,"nearesttag.school",0.5,1,NA
92,93,"Monday",0.5,1,NA
94,95,"pharmacy",0.0263157894736842,1,NA
96,97,"airline_dist",1626.2471,1,NA
98,99,"bus_station",0.129166666666666,1,NA
100,101,"actdur",18.5,1,NA
102,103,"nearesttag.establishment",0.5,1,NA
104,105,"airline_dist",424.03589,1,NA
106,107,"food",0.0849673202614378,1,NA
0,0,NA,0,-1,"Other personal business"
108,109,"accounting",0.0416666666666667,1,NA
110,111,"airline_dist",4284.0159,1,NA
112,113,"park",0.0571895424836601,1,NA
114,115,"finance",0.054093567251462,1,NA
116,117,"physiotherapist",0.0263157894736842,1,NA
118,119,"art_gallery",0.0277777777777778,1,NA
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
120,121,"movie_rental",0.154761904761905,1,NA
122,123,"health",0.63961038961039,1,NA
124,125,"bank",0.0714285714285715,1,NA
0,0,NA,0,-1,"Other personal business"
126,127,"actdur",17.5,1,NA
128,129,"laundry",0.0277777777777778,1,NA
130,131,"airline_dist",10247.30835,1,NA
0,0,NA,0,-1,"Other personal business"
132,133,"local_government_office",0.0980861244019139,1,NA
134,135,"meal_takeaway",0.0263157894736842,1,NA
136,137,"Car",0.5,1,NA
138,139,"store",0.19375,1,NA
140,141,"movie_rental",0.0606617647058823,1,NA
142,143,"currstudent",0.5,1,NA
0,0,NA,0,-1,"Education"
144,145,"actdur",66.5,1,NA
146,147,"police",0.0277777777777778,1,NA
148,149,"Tuesday",0.5,1,NA
150,151,"prev_purpose_home",0.5,1,NA
152,153,"arrival_time",1622.5,1,NA
154,155,"Rail",0.5,1,NA
156,157,"airline_dist",784.260405,1,NA
0,0,NA,0,-1,"Education"
158,159,"holiday",0.5,1,NA
160,161,"beauty_salon",0.054093567251462,1,NA
0,0,NA,0,-1,"Eat out"
162,163,"meal_delivery",0.0416666666666667,1,NA
164,165,"grocery_or_supermarket",0.0263157894736842,1,NA
166,167,"currstudent",0.5,1,NA
168,169,"gas_station",0.0263157894736842,1,NA
0,0,NA,0,-1,"Other personal business"
170,171,"health",0.372549019607843,1,NA
172,173,"grocery_or_supermarket",0.054093567251462,1,NA
174,175,"storage",0.0912698412698412,1,NA
176,177,"airline_dist",176.6206,1,NA
178,179,"arrival_time",1112,1,NA
180,181,"general_contractor",0.145614035087719,1,NA
182,183,"cafe",0.0811688311688311,1,NA
0,0,NA,0,-1,"Shopping"
184,185,"bar",0.054093567251462,1,NA
186,187,"tripnum",2.5,1,NA
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Other personal business"
188,189,"prev_purpose_work",0.5,1,NA
190,191,"general_contractor",0.0263157894736842,1,NA
192,193,"restaurant",0.0801282051282051,1,NA
194,195,"grocery_or_supermarket",0.0679824561403509,1,NA
196,197,"night_club",0.0277777777777778,1,NA
198,199,"food",0.0833333333333333,1,NA
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
