"left daughter","right daughter","split var","split point","status","prediction"
2,3,"numestablishment",4.5,1,NA
4,5,"worker",0.5,1,NA
6,7,"park",0.054093567251462,1,NA
8,9,"tripnum",1.5,1,NA
10,11,"bank",0.125,1,NA
12,13,"beauty_salon",0.054093567251462,1,NA
14,15,"gym",0.0773809523809524,1,NA
16,17,"restaurant",0.125,1,NA
18,19,"prev_purpose_home",0.5,1,NA
20,21,"school",0.125,1,NA
22,23,"bar",0.291666666666667,1,NA
24,25,"store",0.212406015037594,1,NA
26,27,"pharmacy",0.0263157894736842,1,NA
28,29,"tripnum",1.5,1,NA
30,31,"numestablishment",7.5,1,NA
32,33,"beauty_salon",0.416666666666667,1,NA
34,35,"nearesttag.bank",0.5,1,NA
36,37,"arrival_time",916.5,1,NA
38,39,"real_estate_agency",0.75,1,NA
40,41,"nearesttag.park",0.5,1,NA
42,43,"prev_purpose_home",0.5,1,NA
44,45,"arrival_time",1026.5,1,NA
46,47,"bowling_alley",0.166666666666666,1,NA
48,49,"prev_purpose_home",0.5,1,NA
50,51,"plumber",0.133928571428572,1,NA
52,53,"store",0.11437908496732,1,NA
54,55,"library",0.0263157894736842,1,NA
56,57,"store",0.358288770053476,1,NA
58,59,"park",0.0571895424836601,1,NA
60,61,"park",0.154761904761905,1,NA
62,63,"finance",0.0454545454545454,1,NA
64,65,"home_goods_store",0.291666666666667,1,NA
0,0,NA,0,-1,"Education"
66,67,"doctor",0.166666666666666,1,NA
0,0,NA,0,-1,"Shopping"
68,69,"movie_rental",0.166666666666666,1,NA
70,71,"meal_delivery",0.75,1,NA
72,73,"park",0.416666666666667,1,NA
0,0,NA,0,-1,"Other personal business"
74,75,"prev_purpose_home",0.5,1,NA
76,77,"university",0.166666666666666,1,NA
78,79,"spa",0.125,1,NA
80,81,"place_of_worship",0.75,1,NA
82,83,"nearesttag.movie_rental",0.5,1,NA
84,85,"health",0.125,1,NA
86,87,"meal_delivery",0.25,1,NA
0,0,NA,0,-1,"Eat out"
88,89,"actdur",15.5,1,NA
90,91,"church",0.102631578947369,1,NA
92,93,"store",0.424812030075188,1,NA
94,95,"airline_dist",13285.8065,1,NA
96,97,"arrival_time",1116,1,NA
98,99,"tripnum",1.5,1,NA
100,101,"airline_dist",26460.372,1,NA
102,103,"nearesttag.health",0.5,1,NA
104,105,"Bus",0.5,1,NA
106,107,"actdur",53.5,1,NA
108,109,"store",0.0833333333333333,1,NA
110,111,"museum",0.0277777777777778,1,NA
112,113,"Tuesday",0.5,1,NA
0,0,NA,0,-1,"Other personal business"
114,115,"actdur",33.5,1,NA
116,117,"general_contractor",0.0454545454545454,1,NA
118,119,"Car",0.5,1,NA
120,121,"finance",0.166666666666666,1,NA
122,123,"currstudent",0.5,1,NA
124,125,"Monday",0.5,1,NA
126,127,"bar",0.416666666666667,1,NA
0,0,NA,0,-1,"Eat out"
128,129,"numestablishment",2.5,1,NA
0,0,NA,0,-1,"Shopping"
130,131,"actdur",41.5,1,NA
