"left daughter","right daughter","split var","split point","status","prediction"
2,3,"Bus",0.5,1,NA
4,5,"school",0.108187134502924,1,NA
6,7,"finance",0.054093567251462,1,NA
8,9,"car_repair",0.0263157894736842,1,NA
10,11,"meal_delivery",0.054093567251462,1,NA
12,13,"restaurant",0.108187134502924,1,NA
14,15,"laundry",0.15,1,NA
16,17,"restaurant",0.0263157894736842,1,NA
18,19,"pharmacy",0.0690476190476191,1,NA
20,21,"nearesttag.church",0.5,1,NA
22,23,"restaurant",0.138888888888889,1,NA
24,25,"school",0.162280701754386,1,NA
26,27,"arrival_time",969.5,1,NA
28,29,"tripnum",1.5,1,NA
30,31,"currstudent",0.5,1,NA
32,33,"dentist",0.054093567251462,1,NA
34,35,"actdur",49.5,1,NA
36,37,"restaurant",0.0263157894736842,1,NA
38,39,"lawyer",0.118055555555555,1,NA
40,41,"Walk",0.5,1,NA
42,43,"restaurant",0.0277777777777778,1,NA
0,0,NA,0,-1,"Shopping"
44,45,"meal_delivery",0.138888888888889,1,NA
46,47,"tripnum",1.5,1,NA
48,49,"museum",0.238095238095238,1,NA
50,51,"bar",0.054093567251462,1,NA
52,53,"spa",0.0277777777777778,1,NA
54,55,"airline_dist",4585.6919,1,NA
56,57,"arrival_time",1612.5,1,NA
0,0,NA,0,-1,"Eat out"
58,59,"nearesttag.post_office",0.5,1,NA
60,61,"park",0.0801282051282051,1,NA
62,63,"health",0.613247863247863,1,NA
64,65,"meal_takeaway",0.121323529411764,1,NA
66,67,"university",0.154761904761905,1,NA
68,69,"department_store",0.0972222222222222,1,NA
70,71,"bar",0.0571895424836601,1,NA
72,73,"finance",0.0571895424836601,1,NA
74,75,"nearesttag.store",0.5,1,NA
76,77,"tripnum",1.5,1,NA
78,79,"currstudent",0.5,1,NA
80,81,"worker",0.5,1,NA
82,83,"airline_dist",1195.0005,1,NA
84,85,"doctor",0.0555555555555555,1,NA
0,0,NA,0,-1,"Eat out"
86,87,"jewelry_store",0.054093567251462,1,NA
88,89,"nearesttag.none",0.5,1,NA
90,91,"actdur",59.5,1,NA
92,93,"actdur",227.5,1,NA
94,95,"numestablishment",5.5,1,NA
96,97,"clothing_store",0.0277777777777778,1,NA
98,99,"department_store",0.0277777777777778,1,NA
100,101,"nearesttag.establishment",0.5,1,NA
102,103,"food",0.211111111111111,1,NA
104,105,"currstudent",0.5,1,NA
106,107,"restaurant",0.054093567251462,1,NA
108,109,"cafe",0.0277777777777778,1,NA
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Education"
110,111,"currstudent",0.5,1,NA
112,113,"nearesttag.museum",0.5,1,NA
114,115,"gas_station",0.0606617647058823,1,NA
116,117,"actdur",381,1,NA
118,119,"beauty_salon",0.179144385026738,1,NA
120,121,"health",0.133928571428572,1,NA
122,123,"actdur",346,1,NA
124,125,"food",0.458333333333333,1,NA
126,127,"tripnum",1.5,1,NA
128,129,"food",0.0555555555555555,1,NA
130,131,"arrival_time",1001,1,NA
132,133,"food",0.345238095238095,1,NA
134,135,"arrival_time",833.5,1,NA
136,137,"doctor",0.0571895424836601,1,NA
138,139,"Monday",0.5,1,NA
0,0,NA,0,-1,"Other personal business"
140,141,"spa",0.0263157894736842,1,NA
142,143,"electronics_store",0.0916666666666666,1,NA
144,145,"school",0.222527472527473,1,NA
146,147,"food",0.25,1,NA
148,149,"home_goods_store",0.0277777777777778,1,NA
150,151,"general_contractor",0.0555555555555555,1,NA
152,153,"health",0.303030303030303,1,NA
154,155,"airline_dist",1537.333,1,NA
156,157,"airline_dist",4879.26245,1,NA
0,0,NA,0,-1,"Other personal business"
158,159,"nearesttag.aquarium",0.5,1,NA
160,161,"nearesttag.store",0.5,1,NA
162,163,"arrival_time",934,1,NA
164,165,"arrival_time",1421,1,NA
166,167,"church",0.1625,1,NA
168,169,"airline_dist",29165.0735,1,NA
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
170,171,"nearesttag.establishment",0.5,1,NA
172,173,"numestablishment",15,1,NA
174,175,"worker",0.5,1,NA
176,177,"restaurant",0.416666666666667,1,NA
178,179,"local_government_office",0.0277777777777778,1,NA
180,181,"meal_takeaway",0.0277777777777778,1,NA
0,0,NA,0,-1,"Other personal business"
182,183,"insurance_agency",0.133333333333333,1,NA
184,185,"currstudent",0.5,1,NA
186,187,"park",0.0590277777777778,1,NA
188,189,"police",0.0277777777777778,1,NA
190,191,"cafe",0.0263157894736842,1,NA
192,193,"grocery_or_supermarket",0.0263157894736842,1,NA
194,195,"gas_station",0.133333333333333,1,NA
196,197,"store",0.125,1,NA
198,199,"atm",0.0571895424836601,1,NA
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
