"left daughter","right daughter","split var","split point","status","prediction"
2,3,"numestablishment",4.5,1,NA
4,5,"airline_dist",6830.5764,1,NA
6,7,"bank",0.0606617647058823,1,NA
8,9,"food",0.125,1,NA
10,11,"currstudent",0.5,1,NA
12,13,"school",0.0741758241758241,1,NA
14,15,"clothing_store",0.0645833333333334,1,NA
16,17,"finance",0.125,1,NA
18,19,"health",0.416666666666667,1,NA
20,21,"finance",0.125,1,NA
22,23,"campground",0.25,1,NA
24,25,"doctor",0.628289473684211,1,NA
26,27,"university",0.0954545454545455,1,NA
28,29,"doctor",0.148351648351648,1,NA
30,31,"electronics_store",0.0611111111111111,1,NA
32,33,"nearesttag.school",0.5,1,NA
34,35,"store",0.125,1,NA
36,37,"finance",0.416666666666667,1,NA
38,39,"veterinary_care",0.125,1,NA
40,41,"park",0.583333333333333,1,NA
42,43,"nearesttag.establishment",0.5,1,NA
44,45,"arrival_time",914.5,1,NA
0,0,NA,0,-1,"Social/recreation/entertainment/community"
46,47,"university",0.0627450980392157,1,NA
48,49,"restaurant",0.0263157894736842,1,NA
50,51,"prev_purpose_home",0.5,1,NA
52,53,"numestablishment",5.5,1,NA
54,55,"food",0.129166666666666,1,NA
56,57,"arrival_time",1509,1,NA
58,59,"movie_rental",0.0839160839160839,1,NA
60,61,"shopping_mall",0.0333333333333333,1,NA
62,63,"prev_purpose_work",0.5,1,NA
64,65,"electronics_store",0.125,1,NA
66,67,"arrival_time",930,1,NA
68,69,"home_goods_store",0.291666666666667,1,NA
70,71,"nearesttag.convenience_store",0.5,1,NA
72,73,"liquor_store",0.125,1,NA
74,75,"laundry",0.125,1,NA
0,0,NA,0,-1,"Shopping"
76,77,"food",0.125,1,NA
78,79,"rv_park",0.75,1,NA
80,81,"cafe",0.291666666666667,1,NA
82,83,"atm",0.125,1,NA
84,85,"church",0.75,1,NA
86,87,"actdur",49.5,1,NA
88,89,"restaurant",0.0801282051282051,1,NA
90,91,"park",0.0697115384615384,1,NA
92,93,"actdur",392.5,1,NA
94,95,"lodging",0.12406015037594,1,NA
96,97,"arrival_time",941,1,NA
98,99,"school",0.190909090909091,1,NA
100,101,"Wednesday",0.5,1,NA
102,103,"nearesttag.food",0.5,1,NA
104,105,"airline_dist",5325.2163,1,NA
106,107,"numestablishment",15.5,1,NA
108,109,"lodging",0.138888888888889,1,NA
110,111,"atm",0.138095238095238,1,NA
112,113,"pharmacy",0.0801282051282051,1,NA
0,0,NA,0,-1,"Shopping"
114,115,"bank",0.113095238095238,1,NA
0,0,NA,0,-1,"Shopping"
116,117,"park",0.291666666666667,1,NA
118,119,"car_repair",0.416666666666667,1,NA
120,121,"place_of_worship",0.125,1,NA
0,0,NA,0,-1,"Other personal business"
122,123,"prev_purpose_home",0.5,1,NA
124,125,"beauty_salon",0.125,1,NA
126,127,"pet_store",0.125,1,NA
128,129,"Tuesday",0.5,1,NA
130,131,"tripnum",1.5,1,NA
132,133,"grocery_or_supermarket",0.25,1,NA
134,135,"car_repair",0.125,1,NA
0,0,NA,0,-1,"Other personal business"
136,137,"bus_station",0.125,1,NA
0,0,NA,0,-1,"Social/recreation/entertainment/community"
138,139,"airport",0.416666666666667,1,NA
140,141,"store",0.875,1,NA
142,143,"tripnum",5.5,1,NA
0,0,NA,0,-1,"Other personal business"
144,145,"clothing_store",0.291666666666667,1,NA
146,147,"arrival_time",1094,1,NA
0,0,NA,0,-1,"Other personal business"
148,149,"Rail",0.5,1,NA
150,151,"school",0.291666666666667,1,NA
0,0,NA,0,-1,"Social/recreation/entertainment/community"
152,153,"atm",0.125,1,NA
154,155,"school",0.291666666666667,1,NA
156,157,"clothing_store",0.0954545454545455,1,NA
158,159,"arrival_time",1041.5,1,NA
160,161,"health",0.313725490196078,1,NA
162,163,"actdur",70,1,NA
164,165,"tripnum",1.5,1,NA
166,167,"Wednesday",0.5,1,NA
168,169,"electronics_store",0.0263157894736842,1,NA
0,0,NA,0,-1,"Eat out"
170,171,"nearesttag.church",0.5,1,NA
172,173,"actdur",43.5,1,NA
174,175,"currstudent",0.5,1,NA
176,177,"meal_delivery",0.0263157894736842,1,NA
178,179,"prev_purpose_home",0.5,1,NA
0,0,NA,0,-1,"Other personal business"
180,181,"nearesttag.lodging",0.5,1,NA
182,183,"Walk",0.5,1,NA
184,185,"store",0.129166666666666,1,NA
186,187,"meal_delivery",0.054093567251462,1,NA
188,189,"general_contractor",0.129166666666666,1,NA
190,191,"hair_care",0.0590277777777778,1,NA
192,193,"pet_store",0.0263157894736842,1,NA
0,0,NA,0,-1,"Shopping"
194,195,"actdur",7.5,1,NA
196,197,"atm",0.184659090909091,1,NA
198,199,"bus_station",0.174242424242424,1,NA
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Eat out"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Education"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Social/recreation/entertainment/community"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Other personal business"
0,0,NA,0,-1,"Shopping"
0,0,NA,0,-1,"Eat out"
